"player_name_pfr","college_combine","Ht","Wt","X40yd","Vertical","Bench","Broad_Jump","X3Cone","Shuttle","pos_combine","combine_yr","Pick","Career_AV_New","draft_dummy"
"Ronnie Harrison","Alabama",75,214,NA,34,NA,120,NA,NA,"S",2018,93,12,1
"Roquan Smith","Georgia",73,236,4.51,NA,NA,NA,NA,NA,"OLB",2018,8,29,1
"Royce Freeman","Oregon",71,229,4.54,34,17,118,6.9,4.16,"RB",2018,71,9,1
"Russell Gage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,194,12,1
"Ryan Izzo","Florida State",77,256,4.94,33,18,110,7.15,4.43,"TE",2018,250,3,1
"Ryan Nall","Oregon State",74,232,4.58,33,15,122,6.95,4.16,"RB",2018,300,0,0
"Ryan Winslow","Pittsburgh",77,217,NA,NA,NA,NA,NA,NA,"P",2018,300,0,0
"Salesi Uhatafe","Utah",77,310,5.4,28,NA,109,7.7,4.9,"OG",2018,300,0,0
"Sam Darnold","USC",75,221,4.85,26.5,NA,105,6.96,4.4,"QB",2018,3,15,1
"Sam Hubbard","Ohio State",77,270,NA,35,NA,116,6.84,4.32,"DE",2018,77,16,1
"Sam Jones","Arizona State",77,305,5.32,27,28,101,7.92,4.86,"OG",2018,183,0,1
"Saquon Barkley","Penn State",72,233,4.4,41,29,NA,NA,4.24,"RB",2018,2,23,1
"Scott Quessenberry","UCLA",76,310,5.09,33.5,25,111,7.5,4.69,"C",2018,155,7,1
"Sean Chandler","Temple",72,190,4.65,34.5,16,119,NA,4.62,"S",2018,300,0,0
"Sean Welsh","Iowa",75,306,5.43,25,20,103,7.9,4.81,"C",2018,300,0,0
"Sebastian Joseph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,195,15,1
"Shane Tripucka","Texas A&M",75,211,NA,NA,NA,NA,NA,NA,"P",2018,300,0,0
"Shaquem Griffin","Central Florida",73,227,4.38,NA,20,117,NA,NA,"OLB",2018,141,3,1
"Shaun dion Hamilton","Alabama",72,228,NA,NA,20,NA,NA,NA,"ILB",2018,300,0,0
"Simeon Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,188,1,1
"Simmie Cobbs","Indiana",75,220,4.64,30,11,113,6.7,4.32,"WR",2018,300,0,0
"Siran Neal","Jacksonville State",72,199,4.56,40.5,17,122,7,4.28,"S",2018,154,3,1
"Skai Moore","South Carolina",74,226,4.73,36,NA,117,NA,NA,"OLB",2018,300,0,0
"Skyler Phillips","Idaho State",75,318,5.1,29,NA,104,7.95,4.69,"OG",2018,300,0,0
"Sony Michel","Georgia",71,214,4.54,NA,22,NA,NA,4.21,"RB",2018,31,15,1
"Stephen Roberts","Auburn",71,189,4.53,34,NA,121,NA,NA,"S",2018,300,0,0
"Steven Mitchell","USC",70,189,4.56,32.5,13,121,6.75,4.4,"WR",2018,300,0,0
"Tanner Carew","Oregon",73,243,5,30,18,111,7.26,4.28,"LS",2018,300,0,0
"Tanner Lee","Nebraska",76,218,4.98,32,NA,115,7,4.41,"QB",2018,203,0,1
"Taron Johnson","Weber State",72,180,4.5,33,17,118,7.03,4.28,"CB",2018,121,16,1
"Tarvarius Moore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,95,7,1
"Tarvarus McFadden","Florida State",74,198,4.67,38.5,NA,121,NA,NA,"CB",2018,300,0,0
"Tavares Martin","Washington State",73,177,4.8,31.5,NA,NA,NA,NA,"WR",2018,300,0,0
"Taven Bryan","Florida",76,291,4.98,35,30,119,7.12,4.48,"DT",2018,29,9,1
"Taylor Hearn","Clemson",76,320,5.45,24,18,96,7.84,4.8,"OG",2018,300,0,0
"Taylor Stallworth","South Carolina",74,312,5.28,23.5,18,101,7.95,4.75,"DT",2018,300,0,0
"Tegray Scales","Indiana",72,230,4.77,NA,27,NA,NA,NA,"ILB",2018,300,0,0
"Terrell Edmunds","Virginia Tech",74,220,4.47,41.5,NA,134,NA,NA,"S",2018,28,16,1
"Tim Settle","Virginia Tech",75,329,5.37,23.5,NA,96,7.95,4.83,"DT",2018,163,6,1
"Timon Parris","Stony Brook",78,312,NA,NA,27,NA,NA,NA,"OT",2018,300,0,0
"Toby Weathersby","LSU",76,317,5.34,24.5,28,106,8.55,5.38,"OT",2018,300,0,0
"Tony Brown","Alabama",72,198,4.35,31.5,14,126,6.78,4.11,"CB",2018,300,0,0
"Tracy Walker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,82,8,1
"Travin Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,231,1,1
"Tre Flowers","Oklahoma State",75,200,4.45,34.5,18,122,NA,NA,"S",2018,146,14,1
"Tre'Quan Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,91,11,1
"Tremaine Edmunds","Virginia Tech",77,253,4.54,NA,19,117,NA,NA,"LB",2018,16,32,1
"Tremon Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,196,1,1
"Trenton Cannon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,204,2,1
"Trenton Thompson","Georgia",76,288,5.06,32.5,NA,111,7.68,4.56,"DT",2018,300,0,0
"Trevon Young","Louisville",76,258,4.78,33,25,114,6.99,4.4,"EDGE",2018,205,0,1
"Trevor Daniel","Tennessee",73,230,4.98,32.5,23,119,NA,NA,"P",2018,300,0,0
"Trey Quinn","SMU",71,203,4.55,33.5,17,116,6.91,4.19,"WR",2018,256,2,1
"Troy Apke","Penn State",74,198,4.34,41,16,131,6.56,4.03,"S",2018,109,5,1
"Troy Fumagalli","Wisconsin",77,247,NA,NA,14,NA,NA,NA,"TE",2018,156,1,1
"Tyler Conklin","Central Michigan",75,254,4.8,38,18,120,7.13,4.23,"TE",2018,157,4,1
"Tyquan Lewis","Ohio State",75,265,NA,35.5,NA,122,NA,NA,"EDGE",2018,64,7,1
"Tyrell Crosby","Oregon",77,309,5.23,30,17,105,7.89,4.77,"OT",2018,153,10,1
"Uchenna Nwosu","USC",75,251,4.65,32,20,119,NA,NA,"EDGE",2018,48,9,1
"Van Smith","Clemson",71,185,4.61,29.5,NA,NA,NA,NA,"S",2018,300,0,0
"Vita Vea","Washington",76,347,5.1,NA,41,NA,NA,NA,"DT",2018,12,14,1
"Will Clapp","LSU",76,311,5.39,29,25,97,8.04,4.92,"C",2018,245,3,1
"Will Dissly","Washington",76,262,4.87,28,15,111,7.07,4.4,"TE",2018,120,6,1
"Will Hernandez","Texas-El Paso",74,327,5.15,24,37,104,7.59,4.7,"OG",2018,34,17,1
"Will Richardson","North Carolina State",78,306,5.26,31.5,NA,108,7.8,4.83,"OT",2018,129,3,1
"Wyatt Teller","Virginia Tech",76,314,5.24,29,30,114,7.45,4.84,"OG",2018,166,14,1
"Zach Sieler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,238,7,1
"Zaire Franklin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,235,5,1
"A.J. Brown","Mississippi",72,226,4.49,36.5,19,120,NA,NA,"WR",2019,51,23,1
"Albert Huggins","Clemson",75,305,5.12,25.5,35,101,7.84,4.84,"DL",2019,300,0,0
"Alec Ingold","Wisconsin",73,242,4.89,34,16,116,7.35,4.32,"FB",2019,300,0,0
"Alex Barnes","Kansas State",72,226,4.59,38.5,34,126,6.95,4.1,"RB",2019,300,0,0
"Alex Bars","Notre Dame",78,312,NA,NA,NA,NA,NA,NA,"OL",2019,300,0,0
"Alex Wesley","Northern Colorado",72,190,4.45,38.5,13,125,7.4,4.44,"WR",2019,300,0,0
"Alexander Mattison","Boise State",71,221,4.67,35,22,127,7.13,4.29,"RB",2019,102,8,1
"Alijah Holder","Stanford",73,191,4.6,36,9,121,6.7,4.15,"CB",2019,300,0,0
"Alize Mack","Notre Dame",76,249,4.7,36,22,120,7.27,4.34,"TE",2019,300,0,0
"Amani Hooker","Iowa",71,210,4.48,37,14,123,6.81,4.1,"S",2019,116,5,1
"Amani Oruwariye","Penn State",74,205,4.47,36.5,17,120,6.82,4.16,"CB",2019,146,6,1
"Andre Dillard","Washington State",77,315,4.96,29,24,118,7.44,4.4,"OT",2019,22,3,1
"Andre James","UCLA",76,299,5.32,29,21,105,8,4.84,"OT",2019,300,0,0
"Andrew Van ginkel","Wisconsin",75,241,NA,38,17,123,6.89,4.14,"LB",2019,300,0,0
"Andrew Wingard","Wyoming",72,209,4.56,36.5,9,121,7.08,4.2,"S",2019,300,0,0
"Andy Isabella","Massachusetts",69,188,4.31,36.5,15,121,6.95,4.15,"WR",2019,62,4,1
"Anthony Johnson","Buffalo",74,209,NA,32.5,18,122,7.12,NA,"WR",2019,300,0,0
"Anthony Nelson","Iowa",79,271,4.82,35.5,18,118,6.95,4.23,"DL",2019,107,3,1
"Antoine Wesley","Texas Tech",76,206,NA,37,6,117,7.07,4.26,"WR",2019,300,0,0
"Armon Watts","Arkansas",77,300,5.23,NA,NA,NA,NA,NA,"DL",2019,190,2,1
"Austin Bryant","Clemson",76,271,NA,NA,NA,NA,NA,NA,"EDGE",2019,117,1,1
"Austin Seibert","Oklahoma",69,213,NA,NA,NA,NA,NA,NA,"K",2019,170,2,1
"Azeez Al-Shaair","Florida Atlantic",73,234,NA,NA,16,NA,NA,NA,"LB",2019,300,0,0
"Beau Benzschawel","Wisconsin",78,309,5.24,NA,20,NA,NA,NA,"OL",2019,300,0,0
"Ben Banogu","TCU",75,250,4.62,40,23,134,7.02,4.27,"EDGE",2019,49,2,1
"Ben Burr-Kirven","Washington",72,230,4.56,34.5,21,121,6.85,4.09,"LB",2019,142,2,1
"Ben Powers","Oklahoma",76,307,NA,NA,21,NA,NA,NA,"OL",2019,123,4,1
"Benny Snell Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,122,6,1
"Blace Brown","Troy",72,194,4.75,NA,14,126,7.33,4.22,"CB",2019,300,0,0
"Blake Cashman","Minnesota",73,237,4.5,37.5,18,124,6.95,4.12,"LB",2019,157,4,1
"Blessuan Austin","Rutgers",73,198,NA,NA,15,NA,NA,NA,"CB",2019,196,6,1
"Bobby Evans","Oklahoma",76,312,5.2,NA,22,NA,NA,NA,"OT",2019,97,4,1
"Bobby Okereke","Stanford",73,239,4.58,33.5,NA,122,7.25,4.26,"LB",2019,89,9,1
"Brandon Knight","Indiana",76,314,NA,NA,NA,NA,NA,NA,"OT",2019,300,0,0
"Brett Rypien","Boise State",74,210,4.91,33,NA,116,7.1,4.29,"QB",2019,300,0,0
"Brian Burns","Florida State",77,249,4.53,36,NA,129,7.01,NA,"EDGE",2019,16,12,1
"Bryce Love","Stanford",69,200,NA,NA,18,NA,NA,NA,"RB",2019,112,0,1
"Bryson Allen-Williams","South Carolina",73,236,4.88,NA,14,NA,7.4,NA,"LB",2019,300,0,0
"Byron Cowart","Maryland",75,298,5.16,30,26,111,NA,NA,"DL",2019,159,8,1
"Byron Murphy","Washington",71,190,4.55,36.5,14,120,NA,NA,"CB",2019,33,9,1
"Caleb Wilson","UCLA",76,240,4.56,29,NA,113,7.2,4.4,"TE",2019,254,0,1
"Cameron Smith","USC",74,238,4.69,39,15,123,NA,4.23,"LB",2019,162,0,1
"Carl Granderson","Wyoming",77,254,4.79,35,NA,119,7.44,4.41,"EDGE",2019,300,0,0
"Cece Jefferson","Florida",73,266,5.02,30.5,17,108,7.5,4.53,"EDGE",2019,300,0,0
"Charles Omenihu","Texas",77,280,4.92,36.5,NA,115,7.48,4.36,"DL",2019,161,4,1
"Chase Hansen","Utah",75,222,NA,NA,NA,NA,NA,NA,"LB",2019,300,0,0
"Chase Winovich","Michigan",75,256,4.59,30.5,18,116,6.94,4.11,"EDGE",2019,77,10,1
"Chauncey Gardner-Johnson","Florida",71,210,4.48,36,17,117,7.03,4.2,"S",2019,105,8,1
"Chris Lindstrom","Boston Col.",76,308,4.91,30.5,25,117,7.61,4.54,"OL",2019,14,11,1
"Chris Slayton","Syracuse",76,307,5.13,29,28,101,NA,4.73,"DL",2019,245,0,1
"Christian Miller","Alabama",75,247,NA,38.5,NA,118,NA,NA,"EDGE",2019,115,1,1
"Christian Wilkins","Clemson",75,315,5.04,29.5,28,107,NA,4.55,"DL",2019,13,13,1
"Chuma Edoga","USC",75,308,5.19,NA,21,NA,NA,NA,"OT",2019,92,5,1
"Clayton Thorson","Northwestern",76,222,NA,NA,NA,NA,NA,NA,"QB",2019,167,0,1
"Clelin Ferrell","Clemson",76,264,NA,NA,25,NA,7.26,4.4,"EDGE",2019,4,11,1
"Cody Barton","Utah",74,237,4.64,32.5,30,116,6.9,4.03,"LB",2019,88,4,1
"Cody Ford","Oklahoma",76,329,5.21,28.5,19,104,8.27,4.87,"OT",2019,38,11,1
"Cody Thompson","Toledo",73,205,4.57,38.5,19,119,6.87,4.03,"WR",2019,300,0,0
"Cole Holcomb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,173,12,1
"Connor McGovern","Penn State",77,308,NA,NA,28,112,7.66,4.57,"OL",2019,90,4,1
"Corey Ballentine","Washburn",71,196,4.47,39.5,15,135,6.82,4.14,"CB",2019,180,2,1
"Cortez Broughton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,242,1,1
"D'Andre Walker","Georgia",74,251,NA,NA,NA,NA,NA,NA,"EDGE",2019,168,0,1
"D'Cota Dixon","Wisconsin",70,204,4.81,33.5,20,119,NA,NA,"S",2019,300,0,0
"Dakota Allen","Texas Tech",73,232,4.77,31.5,23,116,6.88,4.04,"LB",2019,251,1,1
"Dalton Risner","Kansas State",77,312,5.3,28.5,23,110,7.69,4.52,"OT",2019,41,12,1
"Damarkus Lodge","Mississippi",74,202,4.55,33.5,11,119,7.06,4.53,"WR",2019,300,0,0
"Damien Harris","Alabama",70,216,4.57,37,16,121,NA,NA,"RB",2019,87,5,1
"Daniel Helm","Duke",76,249,4.89,NA,14,NA,NA,NA,"TE",2019,300,0,0
"Daniel Jones","Duke",77,221,4.81,33.5,NA,120,7,4.41,"QB",2019,6,18,1
"Daniel Wise","Kansas",75,281,5.28,27.5,22,112,7.53,4.37,"DL",2019,300,0,0
"Darius Slayton","Auburn",73,190,4.39,40.5,11,135,7,4.15,"WR",2019,171,12,1
"Darius West","Kentucky",71,208,4.39,33.5,19,113,NA,NA,"S",2019,300,0,0
"Darnell Savage Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,21,11,1
"Darrell Henderson","Memphis",68,208,4.49,33.5,22,121,NA,NA,"RB",2019,70,5,1
"Darwin Thompson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,214,2,1
"Davante Davis","Texas",74,202,4.57,37,14,125,6.76,4.15,"CB",2019,300,0,0
"David Edwards","Wisconsin",78,308,5.28,25.5,NA,99,7.69,4.77,"OT",2019,169,12,1
"David Long","Michigan",71,196,4.45,39.5,15,120,6.45,3.97,"CB",2019,79,1,1
"David Montgomery","Iowa State",70,222,4.63,28.5,15,121,NA,NA,"RB",2019,73,15,1
"Dawson Knox","Mississippi",76,254,NA,34.5,16,NA,7.12,4.27,"TE",2019,96,6,1
"Dax Raymond","Utah State",77,255,4.73,32,15,109,7.15,4.39,"TE",2019,300,0,0
"Daylon Mack","Texas A&M",73,336,5.1,27,30,102,8.02,4.95,"DL",2019,160,0,1
"Deandre Baker","Georgia",71,193,4.52,NA,14,118,NA,NA,"CB",2019,30,5,1
"Deebo Samuel","South Carolina",71,214,4.48,39,15,122,7.03,4.14,"WR",2019,36,12,1
"Deion Calhoun","Mississippi State",74,310,5.07,28.5,26,105,7.46,4.62,"OL",2019,300,0,0
"Deionte Thompson","Alabama",73,195,NA,NA,NA,NA,NA,NA,"S",2019,139,3,1
"Demarcus Christmas","Florida State",75,294,5.08,25.5,22,101,8.13,5.07,"DL",2019,209,0,1
"Dennis Daley","South Carolina",77,317,5.23,26.5,20,103,7.95,4.92,"OT",2019,212,6,1
"Derrek Thomas","Baylor",75,189,4.44,39.5,8,131,NA,NA,"CB",2019,300,0,0
"Derwin Gray","Maryland",76,320,5.26,NA,26,90,NA,NA,"OT",2019,219,0,1
"Deshaun Davis","Auburn",71,234,NA,31,25,111,NA,4.38,"LB",2019,210,0,1
"Devin Bush","Michigan",71,234,4.43,40.5,21,124,6.93,4.23,"LB",2019,300,0,0
"Devin Singletary","Florida Atlantic",67,203,4.66,35,15,117,7.32,4.4,"RB",2019,74,14,1
"Devin White","LSU",72,237,4.42,39.5,22,118,7.07,4.17,"LB",2019,5,23,1
"Dexter Lawrence","Clemson",76,342,5.05,NA,36,NA,NA,NA,"DL",2019,17,15,1
"Dexter Williams","Notre Dame",71,212,4.57,36,17,130,7,4.16,"RB",2019,194,0,1
"Dillon Mitchell","Oregon",73,197,4.46,36.5,12,122,NA,4.29,"WR",2019,239,0,1
"Diontae Johnson","Toledo",70,183,4.53,33.5,15,123,7.09,4.45,"WR",2019,66,13,1
"Donnie Lewis Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,221,0,1
"Donovan Wilson","Texas A&M",72,199,NA,36,18,127,NA,NA,"S",2019,213,5,1
"Dontavius Russell","Auburn",75,319,5.15,NA,24,NA,7.81,4.77,"DL",2019,235,0,1
"Dre Greenlaw","Arkansas",71,237,NA,33,24,117,NA,NA,"LB",2019,148,12,1
"Dre'Mont Jones","Ohio State",75,281,5.12,31.5,NA,110,7.71,4.53,"DL",2019,71,7,1
"Drew Forbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,189,0,1
"Drew Lock","Missouri",76,228,4.69,31,NA,112,7.03,4.12,"QB",2019,42,8,1
"Drew Sample","Washington",77,255,4.71,33.5,NA,115,7.15,4.31,"TE",2019,52,2,1
"Dru Samia","Oklahoma",77,305,5.29,27.5,28,101,7.89,4.7,"OT",2019,114,3,1
"Drue Tranquill","Notre Dame",74,234,4.57,37.5,31,122,6.94,4.14,"LB",2019,130,3,1
"Duke Shelley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,205,2,1
"Dwayne Haskins","Ohio State",75,231,5.04,28.5,NA,NA,NA,NA,"QB",2019,15,3,1
"E.J. Speed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,164,2,1
"Easton Stick","North Dakota State",73,224,4.62,33.5,NA,118,6.65,4.05,"QB",2019,166,0,1
"Ed Oliver","Houston",74,287,NA,36,32,120,NA,NA,"DL",2019,9,13,1
"Elgton Jenkins","Mississippi State",76,310,NA,28,29,109,7.77,4.62,"OL",2019,44,19,1
"Elijah Holyfield","Georgia",70,217,4.78,29.5,26,118,NA,NA,"RB",2019,300,0,0
"Emanuel Hall","Missouri",74,201,4.39,43.5,15,141,NA,NA,"WR",2019,300,0,0
"Emeke Egbule","Houston",74,245,4.65,33,20,119,7.38,4.38,"LB",2019,200,2,1
"Emmanuel Butler","Northern Arizona",75,217,NA,36,11,115,NA,4.22,"WR",2019,300,0,0
"Erik McCoy","Texas A&M",76,303,4.89,31,29,107,8.28,4.62,"OL",2019,48,16,1
"Evan Worthington","Colorado",74,212,4.63,33.5,17,121,7.07,4.37,"S",2019,300,0,0
"Foster Moreau","LSU",76,253,4.66,36.5,22,121,7.16,4.11,"TE",2019,137,2,1
"Fred Johnson","Florida",79,326,NA,NA,NA,NA,NA,NA,"OL",2019,300,0,0
"Gardner Minshew","Washington State",73,225,4.97,33.5,NA,116,7.14,4.45,"QB",2019,300,0,0
"Garrett Bradbury","North Carolina State",75,306,4.92,31,34,104,7.41,4.53,"OL",2019,18,17,1
"Gary Johnson","Texas",72,226,4.43,33.5,16,121,7.15,4.57,"LB",2019,300,0,0
"Germaine Pratt","North Carolina State",74,240,4.57,32.5,24,116,NA,NA,"LB",2019,72,12,1
"Gerri Green","Mississippi State",76,252,4.63,35,24,114,7.27,4.42,"EDGE",2019,199,0,1
"Greedy Williams","LSU",74,185,4.37,NA,NA,NA,NA,NA,"CB",2019,46,4,1
"Greg Dortch","Wake Forest",67,173,NA,NA,NA,NA,NA,NA,"WR",2019,300,0,0
"Greg Gaines","Washington",73,312,5.16,31,30,109,NA,NA,"DL",2019,134,3,1
"Greg Little","Mississippi",77,310,5.33,25,NA,113,NA,4.74,"OT",2019,37,3,1
"Hakeem Butler","Iowa State",77,227,4.48,36,18,128,NA,NA,"WR",2019,103,0,1
"Hamp Cheevers","Boston Col.",69,169,4.52,39,8,122,6.96,4.25,"CB",2019,300,0,0
"Hjalte Froholdt","Arkansas",77,306,5.2,27.5,31,105,7.51,4.54,"OL",2019,118,1,1
"Hunter Renfrow","Clemson",70,184,4.59,35,7,116,6.8,4.19,"WR",2019,149,10,1
"Iman Marshall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,127,0,1
"Iosua Opeta","Weber State",76,301,5.02,33,39,112,8.06,4.94,"OL",2019,300,0,0
"Irv Smith Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,50,6,1
"Isaac Nauta","Georgia",75,244,4.91,28,19,NA,7.45,4.43,"TE",2019,224,0,1
"Isaiah Buggs","Alabama",75,306,5.15,24.5,20,96,8.01,4.83,"DL",2019,192,3,1
"Isaiah Johnson","Houston",74,208,4.4,36.5,NA,133,6.81,4.06,"CB",2019,129,1,1
"Isaiah Prince","Ohio State",78,305,5.09,27,23,115,7.9,5.02,"OT",2019,202,1,1
"JJ Arcega-Whiteside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,57,2,1
"Jace Sternberger","Texas A&M",76,251,4.75,31.5,17,113,7.19,4.31,"TE",2019,75,1,1
"Jachai Polite","Florida",75,258,4.84,32,NA,NA,NA,NA,"EDGE",2019,68,0,1
"Jackson Barton","Utah",79,310,5.18,27,25,109,7.85,4.66,"OT",2019,240,0,1
"Jahlani Tavai","Hawaii",74,250,NA,NA,NA,NA,NA,NA,"LB",2019,43,8,1
"Jake Bailey","Stanford",73,200,4.72,33,NA,117,NA,NA,"P",2019,163,5,1
"Jakobi Meyers","North Carolina State",74,203,4.63,37,13,118,7.07,4.23,"WR",2019,300,0,0
"Jalen Hurd","Baylor",77,226,NA,NA,23,NA,NA,NA,"WR",2019,67,0,1
"Jalen Jelks","Oregon",77,256,4.92,32.5,19,113,7.22,4.59,"EDGE",2019,241,0,1
"Jalin Moore","Appalachian State",70,212,NA,NA,27,NA,NA,NA,"RB",2019,300,0,0
"Jamal Custis","Syracuse",76,214,4.5,34.5,NA,124,NA,NA,"WR",2019,300,0,0
"Jamal Peters","Mississippi State",74,218,4.63,NA,NA,NA,NA,NA,"CB",2019,300,0,0
"Jamel Dean","Auburn",73,206,4.3,41,16,130,7.02,4.19,"CB",2019,94,6,1
"James Williams","Washington State",69,197,4.58,36.5,NA,118,7.01,4.25,"RB",2019,300,0,0
"Jaquan Johnson","Miami (FL)",70,191,4.69,33,18,121,NA,NA,"S",2019,181,2,1
"Jarrett Stidham","Auburn",74,218,4.81,31,NA,110,7.28,4.33,"QB",2019,133,1,1
"Javon Patterson","Mississippi",75,307,5.13,27.5,27,98,7.72,4.78,"OL",2019,246,0,1
"Jawaan Taylor","Florida",77,312,NA,NA,24,NA,NA,NA,"OT",2019,35,15,1
"Jaylen Smith","Louisville",74,219,4.47,34.5,14,122,7.55,4.48,"WR",2019,300,0,0
"Jaylon Ferguson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,85,8,1
"Jazz Ferguson","Northwestern St. (LA)",77,227,4.45,37,8,123,7.25,4.59,"WR",2019,300,0,0
"Jeff Allison","Fresno State",71,228,4.82,31,12,115,7.2,4.45,"LB",2019,300,0,0
"Jeffery Simmons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,19,11,1
"Jerry Tillery","Notre Dame",78,295,4.93,32,23,115,7.45,4.33,"DL",2019,28,8,1
"Jimmy Moreland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,227,5,1
"Joe Giles-Harris","Duke",74,234,4.75,29.5,17,111,NA,NA,"LB",2019,300,0,0
"Joe Jackson","Miami (FL)",76,275,NA,27,22,109,NA,NA,"DL",2019,165,0,1
"Joejuan Williams","Vanderbilt",76,211,4.64,NA,17,NA,NA,NA,"CB",2019,45,2,1
"John Battle","LSU",72,201,4.67,29.5,NA,120,7.09,4.33,"S",2019,300,0,0
"John Cominsky","Charleston",77,286,4.69,33.5,22,116,7.03,4.38,"DL",2019,135,3,1
"John Ursua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,236,0,1
"Johnathan Abram","Mississippi State",71,205,4.45,NA,NA,116,NA,NA,"S",2019,27,5,1
"Johnnie Dixon","Ohio State",70,201,4.41,37.5,16,120,NA,4.43,"WR",2019,300,0,0
"Jonah Williams","Alabama",76,302,5.12,28,23,100,8.01,4.79,"OT",2019,11,4,1
"Jonathan Crawford","Indiana",73,205,NA,31.5,16,115,NA,NA,"S",2019,300,0,0
"Jonathan Ledbetter","Georgia",76,280,5.14,26.5,22,108,NA,NA,"DL",2019,300,0,0
"Jordan Brailford","Oklahoma State",75,252,4.65,37.5,22,126,NA,NA,"EDGE",2019,253,1,1
"Jordan Brown","South Dakota State",72,201,4.51,39.5,13,128,NA,NA,"CB",2019,223,0,1
"Jordan Miller","Washington",73,186,4.49,37,6,125,NA,NA,"CB",2019,172,1,1
"Jordan Scarlett","Florida",71,208,4.47,30,21,116,7.37,4.63,"RB",2019,154,0,1
"Josh Allen","Kentucky",77,262,4.63,NA,28,118,7.15,4.23,"EDGE",2019,7,9,1
"Josh Jacobs","Alabama",70,220,NA,NA,NA,NA,NA,NA,"RB",2019,24,16,1
"Josh Oliver","San Jose State",77,249,4.63,34,22,117,7.21,4.47,"TE",2019,69,0,1
"Joshua Miles","Morgan State",77,314,5.32,36,NA,109,8.07,4.75,"OT",2019,248,1,1
"Jovon Durante","Florida Atlantic",71,160,4.55,31.5,NA,120,7,4.31,"WR",2019,300,0,0
"Juan Thornhill","Virginia",72,205,4.42,44,21,141,NA,NA,"S",2019,63,9,1
"Julian Love","Notre Dame",71,195,4.54,36,14,121,6.72,4.1,"CB",2019,108,5,1
"Justice Hill","Oklahoma State",70,198,4.4,40,21,130,NA,NA,"RB",2019,113,4,1
"Justin Hollins","Oregon",77,248,4.5,36.5,25,119,7.06,4.4,"EDGE",2019,156,3,1
"Justin Layne","Michigan State",74,192,4.5,37.5,NA,134,6.9,4.09,"CB",2019,83,2,1
"Justin Skule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,183,8,1
"Ka'dar Hollman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,185,1,1
"Kaden Smith","Stanford",77,255,4.92,32,15,108,7.08,4.47,"TE",2019,176,3,1
"Kahale Warring","San Diego State",77,252,4.67,36.5,19,122,7.21,4.25,"TE",2019,86,0,1
"Kaleb McGary","Washington",79,317,5.05,33.5,23,111,7.66,4.58,"OT",2019,31,18,1
"Karan Higdon","Michigan",69,206,4.49,34,21,123,NA,NA,"RB",2019,300,0,0
"Keelan Doss","UC Davis",74,211,NA,NA,8,NA,NA,NA,"WR",2019,300,0,0
"Keenen Brown","Texas State",74,250,4.75,33,17,117,7.27,4.51,"TE",2019,300,0,0
"Keesean Johnson","Fresno State",73,201,4.6,30,14,117,7.28,4.23,"WR",2019,300,0,0
"Kelvin Harmon","North Carolina State",74,221,4.6,32.5,18,117,7.15,4.32,"WR",2019,206,3,1
"Ken Webster","Mississippi",71,203,4.43,43,18,133,6.85,4.14,"CB",2019,252,2,1
"Kendall Blanton","Missouri",78,262,4.95,31,22,113,7.37,4.42,"TE",2019,300,0,0
"Kendall Joseph","Clemson",72,233,NA,NA,25,NA,NA,NA,"LB",2019,300,0,0
"Kendall Sheffield","Ohio State",71,193,NA,NA,NA,NA,NA,NA,"CB",2019,111,8,1
